ms,speed,elevation,temperature,cadence,power,distance,positionLat,positionLong
132.0,12.111,571.0,629.2,32.0,87.0,133219.38,44.02171,5.71154
132.0,12.652,472.0,629.4,32.0,88.0,133231.95,44.02166,5.7114
132.0,12.438,202.0,629.4,32.0,86.0,133244.8,44.02159,5.71127
132.0,12.195,254.0,629.4,32.0,85.0,133257.34,44.02152,5.71114
132.0,12.093,202.0,629.4,32.0,88.0,133269.77,44.02145,5.71102
132.0,11.934,206.0,629.4,32.0,91.0,133282.09,44.02137,5.71092
132.0,12.102,262.0,629.4,32.0,90.0,133294.48,44.02128,5.71082
131.0,12.074,157.0,629.6,32.0,89.0,133306.94,44.02119,5.71073
131.0,12.251,137.0,629.6,32.0,88.0,133319.38,44.02111,5.71063
130.0,11.43,15.0,629.8,32.0,88.0,133331.34,44.02104,5.71052
130.0,10.646,15.0,629.8,32.0,27.0,133342.56,44.02098,5.7104
129.0,10.506,367.0,629.8,32.0,78.0,133353.27,44.02094,5.71028
130.0,10.469,363.0,630.0,32.0,83.0,133363.84,44.02091,5.71015
129.0,10.404,268.0,630.2,32.0,84.0,133374.34,44.02089,5.71002
130.0,10.292,255.0,630.6,32.0,93.0,133384.7,44.02087,5.70989
129.0,10.441,235.0,631.0,32.0,94.0,133395.12,44.02086,5.70977
130.0,10.534,288.0,631.2,32.0,94.0,133405.7,44.02085,5.70964
129.0,10.712,470.0,631.4,32.0,95.0,133416.38,44.02083,5.7095
130.0,10.73,353.0,631.6,32.0,97.0,133427.12,44.02082,5.70937
129.0,10.684,266.0,632.0,32.0,97.0,133437.86,44.02081,5.70924
129.0,11.281,295.0,632.4,32.0,98.0,133448.98,44.02079,5.7091
129.0,11.318,401.0,632.8,32.0,92.0,133460.27,44.02078,5.70896
129.0,11.589,457.0,633.2,32.0,92.0,133471.72,44.02076,5.70882
129.0,11.841,440.0,633.4,32.0,94.0,133483.56,44.02073,5.70868
130.0,11.915,363.0,633.4,32.0,96.0,133495.56,44.02069,5.70854
130.0,12.009,442.0,633.6,32.0,98.0,133507.62,44.02063,5.70841
130.0,12.158,383.0,633.6,32.0,99.0,133519.92,44.02056,5.70829
130.0,12.643,195.0,633.6,32.0,99.0,133532.59,44.02048,5.70818
130.0,12.391,111.0,633.6,32.0,85.0,133545.38,44.0204,5.70806
130.0,12.27,36.0,633.6,32.0,49.0,133557.92,44.02032,5.70795
130.0,12.111,212.0,633.8,32.0,97.0,133570.28,44.02024,5.70785
130.0,11.878,99.0,633.8,32.0,84.0,133582.42,44.02016,5.70774
130.0,11.523,37.0,633.8,32.0,84.0,133594.28,44.02008,5.70765
130.0,11.197,37.0,633.6,32.0,84.0,133605.78,44.02,5.70755
130.0,11.533,37.0,633.6,32.0,33.0,133617.34,44.01993,5.70746
130.0,11.225,397.0,633.6,32.0,89.0,133628.84,44.01985,5.70736
130.0,11.355,520.0,633.6,32.0,90.0,133640.2,44.01978,5.70726
130.0,11.43,441.0,633.6,32.0,91.0,133651.69,44.0197,5.70716
130.0,11.505,246.0,633.6,32.0,90.0,133663.19,44.01962,5.70707
130.0,11.141,224.0,633.6,32.0,89.0,133674.66,44.01955,5.70697
129.0,11.029,219.0,633.6,32.0,94.0,133685.86,44.01947,5.70687
129.0,11.057,212.0,633.6,32.0,99.0,133697.0,44.0194,5.70677
129.0,11.094,161.0,633.6,32.0,99.0,133708.16,44.01933,5.70668
129.0,10.74,168.0,633.8,32.0,98.0,133719.2,44.01926,5.70658
128.0,10.87,149.0,633.8,32.0,94.0,133730.08,44.01919,5.70649
128.0,10.581,132.0,634.0,32.0,85.0,133740.81,44.01912,5.7064
128.0,10.553,169.0,634.0,32.0,84.0,133751.48,44.01905,5.7063
127.0,10.32,119.0,634.2,32.0,83.0,133762.0,44.01899,5.70621
127.0,10.245,177.0,634.8,32.0,81.0,133772.38,44.01892,5.70612
126.0,10.18,157.0,635.0,32.0,90.0,133782.62,44.01885,5.70603
126.0,10.077,301.0,635.4,32.0,91.0,133792.92,44.01878,5.70594
125.0,10.45,416.0,635.6,32.0,91.0,133803.28,44.01871,5.70585
125.0,10.329,416.0,635.8,32.0,92.0,133813.7,44.01865,5.70576
124.0,10.45,364.0,636.0,32.0,93.0,133824.2,44.01858,5.70567
124.0,10.469,362.0,636.0,31.0,94.0,133834.78,44.01851,5.70558
124.0,10.45,196.0,636.2,31.0,93.0,133845.28,44.01844,5.70549
125.0,10.245,181.0,636.2,31.0,92.0,133855.62,44.01838,5.7054
125.0,10.189,256.0,636.4,31.0,91.0,133865.88,44.01831,5.70532
124.0,10.114,366.0,636.4,31.0,91.0,133876.09,44.01824,5.70523
125.0,10.329,348.0,636.4,31.0,92.0,133886.31,44.01817,5.70514
124.0,10.273,232.0,636.6,31.0,92.0,133896.66,44.0181,5.70505
124.0,10.105,182.0,636.8,31.0,91.0,133906.8,44.01804,5.70497
124.0,10.068,192.0,637.2,31.0,95.0,133916.92,44.01797,5.70488
124.0,9.797,256.0,637.2,31.0,99.0,133926.84,44.01791,5.70479
124.0,9.779,359.0,637.4,31.0,99.0,133936.62,44.01785,5.7047
124.0,9.816,462.0,637.4,31.0,99.0,133946.38,44.01779,5.70462
124.0,9.816,319.0,637.6,31.0,99.0,133956.2,44.01773,5.70453
124.0,9.723,267.0,638.0,31.0,98.0,133966.0,44.01767,5.70444
124.0,9.723,134.0,638.4,31.0,97.0,133975.81,44.0176,5.70435
124.0,9.321,221.0,638.8,31.0,95.0,133985.36,44.01754,5.70427
125.0,9.415,313.0,639.0,31.0,95.0,133994.78,44.01749,5.70418
125.0,9.312,431.0,639.2,31.0,95.0,134004.12,44.01743,5.7041
125.0,9.657,395.0,639.2,31.0,96.0,134013.69,44.01736,5.70402
125.0,9.62,410.0,639.4,31.0,97.0,134023.28,44.0173,5.70394
125.0,9.648,351.0,639.6,31.0,97.0,134032.91,44.01723,5.70386
125.0,9.881,241.0,639.8,31.0,98.0,134042.66,44.01717,5.70377
126.0,9.797,265.0,640.2,31.0,98.0,134052.45,44.01711,5.70369
126.0,9.704,223.0,640.4,31.0,97.0,134062.19,44.01704,5.7036
126.0,9.629,144.0,640.6,31.0,88.0,134071.88,44.01698,5.70352
126.0,9.62,145.0,640.6,31.0,88.0,134081.56,44.01692,5.70344
126.0,9.667,132.0,640.8,31.0,88.0,134091.16,44.01685,5.70337
126.0,9.517,149.0,641.0,31.0,88.0,134100.77,44.01677,5.70331
126.0,9.779,170.0,641.0,31.0,87.0,134110.45,44.0167,5.70325
126.0,9.797,156.0,641.4,31.0,87.0,134120.28,44.01662,5.70319
127.0,9.723,181.0,641.8,31.0,88.0,134129.98,44.01654,5.70314
126.0,9.62,235.0,642.2,31.0,89.0,134139.64,44.01646,5.7031
126.0,9.629,280.0,642.4,31.0,95.0,134149.23,44.01638,5.70305
127.0,9.377,381.0,642.6,31.0,95.0,134158.78,44.0163,5.70301
126.0,9.489,408.0,642.8,31.0,95.0,134168.2,44.01622,5.70297
127.0,9.396,392.0,643.0,31.0,95.0,134177.62,44.01614,5.70292
126.0,9.125,362.0,643.0,31.0,93.0,134186.86,44.01607,5.70286
127.0,9.023,350.0,643.0,31.0,91.0,134195.95,44.016,5.70281
127.0,9.041,372.0,643.0,31.0,91.0,134204.98,44.01592,5.70276
127.0,8.845,297.0,643.2,31.0,90.0,134213.95,44.01585,5.70272
127.0,8.668,152.0,643.2,31.0,91.0,134222.69,44.01578,5.70267
127.0,8.435,189.0,643.4,31.0,94.0,134231.16,44.01571,5.70262
127.0,8.062,209.0,643.8,31.0,90.0,134239.36,44.01564,5.70257
127.0,7.95,248.0,644.0,31.0,88.0,134247.34,44.01558,5.70252
127.0,7.642,262.0,644.6,31.0,91.0,134255.09,44.01553,5.70247
127.0,7.595,293.0,645.0,31.0,98.0,134262.64,44.01547,5.70242
127.0,7.427,321.0,645.2,31.0,95.0,134270.06,44.01542,5.70236
127.0,7.381,375.0,645.4,31.0,86.0,134277.38,44.01537,5.7023
127.0,6.942,367.0,646.0,31.0,80.0,134284.41,44.01532,5.70223
127.0,6.979,482.0,646.4,31.0,72.0,134291.34,44.01528,5.70217
127.0,7.035,409.0,646.6,31.0,70.0,134298.48,44.01523,5.70211
128.0,6.625,305.0,647.0,31.0,69.0,134305.31,44.01519,5.70205
128.0,6.727,336.0,647.4,31.0,69.0,134312.06,44.01514,5.702
128.0,6.569,301.0,647.4,31.0,69.0,134318.64,44.01509,5.70195
128.0,6.578,362.0,647.8,31.0,69.0,134325.27,44.01505,5.7019
129.0,6.643,364.0,648.2,31.0,69.0,134331.95,44.01499,5.70187
129.0,6.13,379.0,648.8,31.0,67.0,134338.59,44.01493,5.70184
130.0,5.962,250.0,649.2,31.0,65.0,134345.06,44.01488,5.70182
130.0,5.72,226.0,649.4,31.0,62.0,134351.14,44.01482,5.7018
131.0,5.766,315.0,649.8,31.0,61.0,134357.06,44.01477,5.70179
131.0,5.916,355.0,650.4,31.0,61.0,134363.12,44.01472,5.70177
132.0,6.018,258.0,651.0,31.0,61.0,134369.23,44.01466,5.70176
132.0,6.018,319.0,651.2,31.0,61.0,134375.31,44.01461,5.70174
132.0,6.261,427.0,651.4,31.0,63.0,134381.5,44.01456,5.70172
133.0,6.298,437.0,651.8,31.0,65.0,134387.92,44.0145,5.70169
133.0,6.438,400.0,652.2,31.0,68.0,134394.38,44.01445,5.70166
134.0,6.485,296.0,652.2,31.0,67.0,134400.92,44.0144,5.70161
133.0,6.056,170.0,652.6,31.0,45.0,134407.34,44.01435,5.70157
134.0,5.645,343.0,652.8,31.0,73.0,134413.28,44.01432,5.70151
134.0,5.944,387.0,653.2,31.0,87.0,134419.42,44.01428,5.70146
134.0,6.112,404.0,653.4,31.0,89.0,134425.59,44.01424,5.7014
134.0,6.382,395.0,653.6,31.0,91.0,134431.92,44.0142,5.70134
134.0,6.457,370.0,653.8,31.0,94.0,134438.34,44.01416,5.70129
135.0,6.373,261.0,654.0,31.0,93.0,134444.77,44.01411,5.70125
135.0,6.364,395.0,654.6,31.0,93.0,134451.06,44.01405,5.70122
134.0,6.037,376.0,655.0,31.0,91.0,134457.34,44.014,5.70121
135.0,5.934,365.0,655.6,31.0,89.0,134463.28,44.01395,5.7012
135.0,5.962,393.0,655.8,31.0,89.0,134469.22,44.01389,5.70119
135.0,6.336,404.0,656.2,31.0,92.0,134475.45,44.01384,5.70119
134.0,6.559,403.0,656.4,31.0,92.0,134481.98,44.01378,5.70118
135.0,6.597,385.0,656.6,31.0,84.0,134488.64,44.01372,5.70117
135.0,6.606,410.0,656.8,31.0,85.0,134495.34,44.01366,5.70116
135.0,6.671,370.0,656.8,31.0,85.0,134501.98,44.0136,5.70115
135.0,6.737,421.0,657.0,31.0,86.0,134508.86,44.01354,5.70114
135.0,6.858,418.0,657.4,31.0,88.0,134515.73,44.01348,5.70113
135.0,6.961,415.0,658.0,31.0,89.0,134522.7,44.01341,5.70111
136.0,7.119,470.0,658.4,31.0,90.0,134529.84,44.01335,5.70109
136.0,7.231,448.0,658.6,31.0,93.0,134537.14,44.01329,5.70107
136.0,7.409,439.0,658.8,31.0,95.0,134544.55,44.01322,5.70105
136.0,7.493,273.0,659.2,31.0,95.0,134552.09,44.01316,5.70104
136.0,7.213,189.0,659.6,31.0,93.0,134559.42,44.01309,5.70102
137.0,6.802,95.0,659.8,31.0,74.0,134566.44,44.01303,5.70101
137.0,6.569,379.0,660.2,31.0,85.0,134573.2,44.01297,5.70099
136.0,6.643,293.0,660.6,31.0,85.0,134579.84,44.01291,5.70097
137.0,6.587,302.0,660.8,31.0,84.0,134586.45,44.01286,5.70094
137.0,6.606,358.0,661.2,31.0,85.0,134593.06,44.0128,5.70091
137.0,6.578,304.0,661.4,31.0,84.0,134599.69,44.01274,5.70088
137.0,6.531,325.0,661.8,31.0,83.0,134606.27,44.01269,5.70085
137.0,6.569,332.0,662.2,31.0,83.0,134612.84,44.01263,5.70082
137.0,6.802,427.0,662.6,31.0,85.0,134619.59,44.01258,5.70078
137.0,6.942,367.0,663.2,31.0,87.0,134626.48,44.01253,5.70074
138.0,6.858,295.0,663.6,31.0,86.0,134633.42,44.01247,5.7007
137.0,6.765,302.0,664.2,31.0,86.0,134640.19,44.01241,5.70067
138.0,6.774,326.0,664.4,31.0,86.0,134646.95,44.01236,5.70063
138.0,6.681,296.0,664.4,31.0,85.0,134653.78,44.0123,5.7006
138.0,6.699,395.0,664.6,31.0,86.0,134660.52,44.01225,5.70056
138.0,6.802,383.0,665.0,31.0,87.0,134667.38,44.01219,5.70052
138.0,6.774,290.0,665.2,31.0,87.0,134674.23,44.01214,5.70048
138.0,6.755,294.0,665.4,31.0,86.0,134681.08,44.01208,5.70044
137.0,6.587,222.0,665.6,31.0,85.0,134687.8,44.01204,5.70039
138.0,6.382,168.0,665.8,31.0,85.0,134694.28,44.01199,5.70035
137.0,6.046,220.0,666.0,31.0,90.0,134700.55,44.01194,5.70031
137.0,6.121,231.0,666.2,31.0,88.0,134706.62,44.01189,5.70027
137.0,6.205,325.0,666.6,31.0,90.0,134712.78,44.01184,5.70023
137.0,6.429,404.0,667.2,31.0,92.0,134719.12,44.0118,5.70018
137.0,6.401,391.0,667.6,31.0,93.0,134725.62,44.01175,5.70013
137.0,6.457,345.0,667.8,31.0,93.0,134732.09,44.01171,5.70008
137.0,6.14,292.0,668.2,31.0,91.0,134738.41,44.01167,5.70002
137.0,6.112,249.0,668.6,31.0,90.0,134744.56,44.01163,5.69996
137.0,6.289,352.0,669.0,31.0,89.0,134750.77,44.0116,5.6999
137.0,7.119,543.0,669.2,31.0,93.0,134757.22,44.01157,5.69983
137.0,6.821,453.0,669.4,31.0,98.0,134764.12,44.01155,5.69974
137.0,7.045,453.0,669.4,31.0,89.0,134770.92,44.01155,5.69966
137.0,7.269,442.0,669.6,31.0,89.0,134778.2,44.01155,5.69957
137.0,7.567,470.0,669.6,31.0,85.0,134785.66,44.01156,5.69948
138.0,8.426,560.0,669.8,31.0,95.0,134793.64,44.01158,5.69938
138.0,9.368,553.0,669.8,31.0,103.0,134802.56,44.01159,5.69927
138.0,9.984,529.0,670.0,31.0,103.0,134812.09,44.01161,5.69915
138.0,10.768,472.0,670.0,31.0,93.0,134822.45,44.01163,5.69903
138.0,11.337,504.0,670.0,31.0,89.0,134833.48,44.01166,5.6989
138.0,11.99,590.0,670.0,31.0,96.0,134845.12,44.0117,5.69876
139.0,12.764,639.0,670.0,31.0,102.0,134857.42,44.01174,5.69862
139.0,13.548,614.0,670.0,31.0,107.0,134870.64,44.0118,5.69847
139.0,14.444,502.0,669.8,31.0,104.0,134884.72,44.01184,5.69831
139.0,15.004,350.0,669.8,31.0,96.0,134899.44,44.01188,5.69813
140.0,15.134,33.0,669.8,31.0,64.0,134914.48,44.01189,5.69794
140.0,14.938,0.0,669.8,31.0,64.0,134929.48,44.01187,5.69776
140.0,14.752,0.0,669.8,31.0,64.0,134944.41,44.01184,5.69758
140.0,14.752,0.0,670.0,31.0,0.0,134959.2,44.0118,5.6974
140.0,14.659,0.0,669.8,31.0,0.0,134973.94,44.01175,5.69723
140.0,14.724,0.0,669.0,31.0,0.0,134988.7,44.0117,5.69706
140.0,14.668,0.0,668.0,31.0,0.0,135003.5,44.01166,5.69688
140.0,14.668,6.0,667.4,31.0,16.0,135018.28,44.01162,5.6967
140.0,14.752,184.0,665.8,31.0,94.0,135033.12,44.01159,5.69653
140.0,14.724,178.0,665.0,32.0,94.0,135047.98,44.01155,5.69635
141.0,14.603,185.0,664.4,32.0,94.0,135062.73,44.01152,5.69617
141.0,14.612,96.0,664.0,32.0,84.0,135077.42,44.01147,5.696
141.0,14.593,0.0,663.8,32.0,84.0,135092.09,44.01141,5.69583
141.0,14.164,0.0,663.6,32.0,84.0,135106.5,44.01134,5.69568
140.0,14.015,0.0,663.6,32.0,0.0,135120.7,44.01127,5.69553
140.0,14.015,0.0,663.4,32.0,0.0,135134.88,44.0112,5.69539
140.0,13.725,0.0,663.4,32.0,0.0,135148.84,44.01112,5.69526
139.0,13.651,3.0,663.2,32.0,10.0,135162.7,44.01104,5.69512
139.0,13.697,221.0,663.2,32.0,88.0,135176.55,44.01096,5.69499
138.0,13.828,187.0,663.0,32.0,88.0,135190.55,44.01088,5.69486
137.0,13.893,174.0,662.8,32.0,89.0,135204.56,44.0108,5.69472
135.0,13.791,170.0,662.8,32.0,89.0,135218.48,44.01071,5.69459
134.0,13.334,0.0,662.6,32.0,89.0,135232.12,44.01062,5.69448
133.0,13.399,0.0,662.6,32.0,89.0,135245.72,44.01053,5.69437
132.0,13.119,0.0,662.4,32.0,0.0,135259.28,44.01043,5.69427
131.0,13.035,0.0,662.4,32.0,0.0,135272.58,44.01033,5.69417
129.0,13.026,0.0,662.2,32.0,0.0,135285.86,44.01023,5.69408
128.0,12.858,2.0,662.0,32.0,9.0,135299.06,44.01014,5.69399
127.0,13.044,153.0,661.6,32.0,83.0,135312.12,44.01004,5.6939
126.0,13.212,166.0,661.4,32.0,84.0,135325.36,44.00994,5.69381
126.0,13.156,0.0,661.2,32.0,84.0,135338.78,44.00984,5.69371
125.0,13.427,0.0,660.8,32.0,84.0,135352.3,44.00975,5.6936
124.0,13.791,0.0,660.6,32.0,0.0,135365.98,44.00966,5.69348
123.0,13.744,0.0,660.2,32.0,0.0,135379.78,44.00959,5.69334
120.0,14.005,0.0,660.0,32.0,0.0,135393.84,44.00953,5.69319
119.0,13.968,1.0,659.8,32.0,11.0,135407.77,44.00948,5.69302
119.0,14.164,394.0,659.8,32.0,87.0,135421.8,44.00946,5.69285
119.0,14.08,321.0,659.2,32.0,89.0,135435.92,44.00944,5.69268
119.0,14.08,154.0,659.0,32.0,85.0,135450.0,44.00941,5.6925
119.0,14.22,8.0,658.8,32.0,85.0,135463.91,44.00937,5.69234
118.0,14.071,8.0,658.6,32.0,85.0,135478.22,44.0093,5.69219
116.0,14.332,8.0,658.0,32.0,22.0,135492.58,44.00922,5.69205
115.0,14.416,298.0,657.6,32.0,91.0,135507.12,44.00914,5.6919
114.0,15.162,222.0,657.2,32.0,94.0,135522.08,44.00907,5.69174
113.0,14.91,231.0,657.0,32.0,95.0,135537.12,44.00901,5.69158
113.0,14.864,174.0,656.8,32.0,95.0,135552.09,44.00895,5.69141
113.0,14.696,174.0,656.6,32.0,89.0,135566.91,44.00888,5.69125
113.0,14.453,107.0,656.4,32.0,66.0,135581.5,44.0088,5.6911
112.0,14.435,97.0,656.2,32.0,82.0,135596.06,44.00872,5.69096
112.0,14.593,21.0,656.0,32.0,63.0,135610.7,44.00864,5.69082
112.0,14.556,343.0,655.8,32.0,92.0,135625.36,44.00855,5.69068
112.0,14.537,376.0,655.4,32.0,92.0,135639.98,44.00847,5.69054
112.0,14.733,220.0,655.0,32.0,93.0,135654.73,44.00839,5.69039
113.0,14.733,103.0,654.6,32.0,81.0,135669.5,44.00831,5.69024
113.0,14.407,0.0,654.0,32.0,81.0,135684.06,44.00824,5.69009
113.0,14.453,0.0,653.8,32.0,81.0,135698.55,44.00818,5.68993
113.0,14.08,0.0,653.4,32.0,0.0,135712.77,44.00814,5.68976
112.0,13.959,0.0,653.2,32.0,0.0,135726.73,44.00812,5.68959
112.0,13.847,4.0,653.0,32.0,12.0,135740.66,44.00812,5.68941
112.0,14.033,307.0,652.6,32.0,82.0,135754.73,44.00813,5.68924
113.0,14.043,0.0,652.4,32.0,82.0,135768.81,44.00816,5.68907
113.0,13.735,0.0,652.2,32.0,82.0,135782.81,44.0082,5.6889
113.0,13.613,0.0,652.0,32.0,0.0,135796.58,44.00823,5.68873
113.0,13.371,0.0,651.6,32.0,0.0,135810.12,44.00826,5.68857
113.0,13.194,0.0,651.2,32.0,0.0,135823.34,44.0083,5.68841
112.0,13.147,0.0,651.0,32.0,0.0,135836.55,44.00834,5.68826
111.0,12.96,0.0,650.8,32.0,0.0,135849.59,44.00838,5.68811
108.0,13.026,0.0,650.8,32.0,0.0,135862.62,44.00843,5.68796
107.0,12.69,0.0,650.6,32.0,0.0,135875.55,44.00848,5.68781
106.0,12.391,0.0,650.4,32.0,0.0,135888.06,44.00851,5.68766
105.0,12.223,0.0,649.8,32.0,0.0,135900.31,44.00854,5.68751
105.0,12.428,1.0,649.6,32.0,5.0,135912.59,44.00854,5.68736
106.0,12.018,168.0,649.2,32.0,82.0,135924.77,44.00853,5.68721
106.0,11.719,169.0,649.0,32.0,87.0,135936.62,44.0085,5.68707
107.0,11.757,0.0,648.8,32.0,87.0,135948.5,44.00846,5.68693
106.0,12.54,0.0,648.0,32.0,0.0,135961.09,44.0084,5.6868
104.0,12.755,0.0,647.2,32.0,0.0,135973.88,44.00833,5.68667
102.0,12.55,0.0,646.8,32.0,0.0,135986.56,44.00827,5.68653
100.0,12.69,0.0,646.4,32.0,0.0,135999.27,44.00821,5.6864
99.0,12.522,0.0,646.2,32.0,0.0,136011.78,44.00818,5.68625
98.0,12.233,0.0,646.2,32.0,8.0,136023.73,44.00817,5.68609
99.0,12.083,292.0,646.0,32.0,88.0,136035.62,44.00821,5.68595
100.0,12.046,590.0,646.0,32.0,88.0,136047.55,44.00827,5.68583
103.0,12.606,700.0,646.0,32.0,90.0,136060.06,44.00836,5.68574
105.0,13.25,667.0,645.8,32.0,93.0,136073.28,44.00847,5.68567
107.0,13.931,622.0,645.8,32.0,96.0,136087.0,44.00859,5.68561
109.0,14.481,609.0,645.6,32.0,99.0,136101.34,44.00871,5.68555
110.0,14.78,477.0,645.4,32.0,102.0,136116.14,44.00883,5.68549
112.0,15.022,382.0,645.4,32.0,103.0,136131.14,44.00896,5.68543
113.0,15.293,313.0,645.0,32.0,100.0,136146.48,44.00909,5.68536
115.0,15.424,339.0,644.2,32.0,98.0,136161.94,44.00922,5.6853
116.0,15.592,343.0,643.4,32.0,99.0,136177.64,44.00936,5.68524
116.0,15.713,233.0,642.8,32.0,99.0,136193.48,44.00949,5.68517
117.0,15.778,221.0,642.6,32.0,91.0,136209.36,44.00963,5.6851
117.0,15.872,259.0,642.4,32.0,92.0,136225.31,44.00976,5.68503
118.0,15.909,219.0,642.2,32.0,93.0,136241.42,44.00989,5.68495
118.0,16.049,276.0,642.0,32.0,93.0,136257.58,44.01003,5.68487
118.0,16.17,363.0,642.0,32.0,94.0,136273.88,44.01016,5.68478
119.0,16.31,238.0,642.0,32.0,95.0,136290.3,44.01029,5.68469
119.0,16.31,178.0,641.6,32.0,95.0,136306.78,44.01043,5.6846
120.0,16.179,11.0,641.4,32.0,62.0,136323.06,44.01056,5.68452
120.0,15.89,0.0,641.0,32.0,62.0,136339.19,44.01069,5.68444
120.0,15.648,0.0,640.8,32.0,0.0,136355.06,44.01082,5.68436
121.0,15.321,0.0,640.6,32.0,0.0,136370.7,44.01095,5.68428
121.0,15.125,0.0,640.4,32.0,0.0,136386.06,44.01108,5.68421
121.0,14.882,0.0,640.2,32.0,0.0,136401.19,44.01121,5.68414
122.0,14.668,0.0,640.2,32.0,0.0,136416.09,44.01133,5.68407
122.0,14.444,0.0,639.8,32.0,0.0,136430.78,44.01145,5.684
122.0,14.341,0.0,639.6,32.0,0.0,136445.28,44.01158,5.68394
123.0,14.285,0.0,639.6,32.0,0.0,136459.7,44.0117,5.68387
123.0,14.024,0.0,639.6,32.0,0.0,136473.94,44.01181,5.68381
123.0,13.837,0.0,639.6,32.0,5.0,136487.98,44.01193,5.68374
124.0,13.893,282.0,639.6,32.0,81.0,136501.95,44.01205,5.68367
124.0,14.033,519.0,639.4,32.0,81.0,136515.98,44.01217,5.68361
124.0,14.248,575.0,639.4,32.0,83.0,136530.28,44.01228,5.68354
125.0,14.463,514.0,639.4,32.0,84.0,136544.72,44.0124,5.68347
126.0,14.612,517.0,639.4,32.0,85.0,136559.41,44.01253,5.6834
127.0,14.789,532.0,639.4,32.0,86.0,136574.22,44.01265,5.68332
127.0,14.882,434.0,639.4,32.0,87.0,136589.16,44.01277,5.68325
128.0,15.032,361.0,639.4,32.0,87.0,136604.22,44.0129,5.68318
128.0,15.013,403.0,639.4,32.0,88.0,136619.36,44.01302,5.68311
128.0,14.882,110.0,639.4,32.0,81.0,136634.42,44.01315,5.68304
129.0,14.519,36.0,639.4,32.0,81.0,136649.2,44.01328,5.68297
128.0,14.229,36.0,639.6,32.0,36.0,136663.62,44.01339,5.68291
128.0,14.164,245.0,639.6,32.0,82.0,136677.78,44.01352,5.68286
128.0,14.117,376.0,639.6,32.0,82.0,136691.91,44.01363,5.6828
129.0,14.08,318.0,639.8,32.0,82.0,136706.05,44.01375,5.68273
128.0,13.921,159.0,640.0,32.0,81.0,136720.05,44.01387,5.68266
128.0,13.725,166.0,640.0,32.0,80.0,136733.81,44.01399,5.68261
128.0,13.585,11.0,640.0,32.0,58.0,136747.48,44.0141,5.68255
128.0,13.352,0.0,640.0,32.0,58.0,136760.98,44.01422,5.68249
128.0,13.138,0.0,640.2,32.0,58.0,136774.22,44.01433,5.68243
128.0,12.876,0.0,640.4,32.0,0.0,136787.28,44.01444,5.68237
127.0,12.671,0.0,640.6,32.0,0.0,136800.05,44.01455,5.68232
126.0,12.503,0.0,640.6,32.0,0.0,136812.62,44.01465,5.68227
126.0,12.326,0.0,640.8,32.0,0.0,136824.98,44.01476,5.68223
125.0,12.177,0.0,640.8,32.0,0.0,136837.23,44.01487,5.6822
124.0,12.046,0.0,641.0,32.0,0.0,136849.34,44.01498,5.68218
124.0,11.803,0.0,641.2,32.0,0.0,136861.23,44.01508,5.68219
123.0,11.645,1.0,641.4,32.0,6.0,136873.05,44.01519,5.68221
123.0,11.514,216.0,641.4,32.0,89.0,136884.64,44.01529,5.68224
123.0,11.29,190.0,641.6,32.0,90.0,136896.19,44.01539,5.68228
123.0,11.132,61.0,641.6,32.0,78.0,136907.44,44.01549,5.68232
122.0,11.048,99.0,641.6,32.0,78.0,136918.52,44.01559,5.68234
122.0,11.113,336.0,641.6,32.0,89.0,136929.48,44.01569,5.68234
121.0,11.458,295.0,641.6,32.0,91.0,136940.7,44.01579,5.68233
121.0,11.598,216.0,641.6,32.0,92.0,136952.19,44.01589,5.6823
120.0,11.785,295.0,641.8,32.0,94.0,136963.86,44.01598,5.68224
119.0,11.99,207.0,641.8,32.0,95.0,136975.78,44.01608,5.68217
119.0,11.897,158.0,641.8,32.0,95.0,136987.73,44.01617,5.68208
118.0,11.85,46.0,641.8,32.0,82.0,136999.59,44.01626,5.682
118.0,11.915,175.0,641.8,32.0,94.0,137011.5,44.01635,5.68192
117.0,11.878,132.0,641.8,32.0,94.0,137023.38,44.01643,5.68183
116.0,11.71,216.0,642.0,32.0,93.0,137035.2,44.01652,5.68174
115.0,11.626,325.0,642.0,32.0,93.0,137046.84,44.01661,5.68167
115.0,11.673,321.0,642.0,32.0,93.0,137058.5,44.0167,5.6816
115.0,11.458,264.0,642.2,32.0,91.0,137070.05,44.0168,5.68155
115.0,10.982,193.0,642.2,32.0,97.0,137081.2,44.0169,5.68152
115.0,10.59,154.0,642.2,32.0,95.0,137091.98,44.01699,5.68151
115.0,10.142,158.0,642.4,32.0,92.0,137102.34,44.01709,5.6815
115.0,9.797,212.0,642.4,32.0,93.0,137112.34,44.01718,5.6815
115.0,9.508,241.0,642.4,32.0,96.0,137122.0,44.01726,5.68151
115.0,9.34,308.0,642.4,32.0,94.0,137131.42,44.01735,5.68151
115.0,9.247,327.0,642.6,32.0,93.0,137140.7,44.01743,5.68152
114.0,9.116,299.0,642.8,32.0,92.0,137149.92,44.01751,5.68153
114.0,8.948,299.0,643.0,32.0,90.0,137159.0,44.0176,5.68154
115.0,8.818,248.0,643.4,32.0,88.0,137167.92,44.01768,5.68154
115.0,8.584,309.0,643.8,32.0,87.0,137176.64,44.01775,5.68155
115.0,8.528,362.0,644.4,32.0,89.0,137185.23,44.01783,5.68156
